 -0.042828, 0.005777, -0.049063, 0.011722, 0.012373, -0.013641, 0.061123, 0.319806, -0.020028, -0.074906, 0.009175, -0.009137, 0.025575, 0.037784, -0.011669, 0.070296, -0.408691, -0.056790, 0.109067, -0.048689, -0.078590, 0.058401, -0.026157, 0.024866, -0.129261, -0.027174, -0.084363, 0.095790, -0.072564, -0.000212, -0.000282, -0.004348, 0.018139, 0.010462, 0.026118, -0.304872, 0.030898, 0.052051, 0.044765, 0.040253, 0.083017, 0.021098, -0.062013, -0.039408, -0.018230, -0.042294, 0.076352, 0.035943, -0.166824, -0.078596, 0.022960, 0.010226, 0.100902, 0.009400, -0.064426, 0.085836, -0.155446, -0.011727, 0.036197, -0.008303, 0.001069, 0.100477, -0.034794, -0.005826, 0.015622, 0.141099, -0.008810, 0.038191, 0.004474, -0.219070, 0.162477, 0.008706, 0.042369, 0.021655, 0.036049, 0.081062, -0.036155, 0.026810, 0.048064, -0.020246, 0.007903, 0.007162, -0.448902, 0.154431, 0.004179, -0.019246
 -0.010239, 0.016887, -0.016132, 0.017970, 0.012481, 0.015494, 0.001087, -0.230225, -0.004439, -0.016444, 0.002516, -0.048818, -0.001012, -0.021162, 0.004281, -0.027583, -0.277666, -0.031852, 0.084040, 0.023567, -0.034304, 0.024931, 0.046463, -0.014946, -0.018824, 0.007041, 0.005008, -0.013236, -0.011219, 0.001411, 0.013218, 0.075448, -0.012920, 0.011423, 0.045674, 0.097241, 0.011401, 0.046896, 0.048965, 0.021929, 0.036896, 0.020377, 0.007205, -0.018895, -0.000066, -0.027354, 0.032694, 0.059358, 0.554146, 0.014169, 0.063311, 0.031696, 0.071841, 0.029119, -0.053060, 0.070772, 0.020044, 0.020898, -0.020238, 0.002894, -0.039571, -0.036485, -0.055787, 0.072218, -0.051235, 0.036620, -0.002136, 0.036677, 0.035160, 0.006180, 0.082543, 0.043904, 0.060861, 0.025663, 0.051982, 0.011569, -0.016173, -0.045292, -0.017091, 0.009850, 0.035038, 0.053816, -0.011224, -0.004919, 0.055156, 0.054385
 0.011232, 0.029237, 0.003533, 0.009897, 0.011017, 0.044851, -0.053316, -0.548063, 0.006613, 0.016519, 0.003892, -0.052486, -0.032652, -0.062005, 0.020225, -0.125509, -0.260633, -0.012932, 0.076672, 0.043254, -0.007142, 0.004093, 0.107561, -0.030235, 0.062911, 0.021314, 0.045691, -0.041659, 0.031435, 0.004313, 0.021747, 0.142435, -0.020746, 0.028427, 0.046883, 0.326680, -0.000372, 0.053519, 0.078924, -0.002520, 0.015334, 0.033218, 0.064500, -0.035373, 0.005151, -0.021361, 0.012263, 0.074533, 0.902134, 0.088877, 0.098109, 0.022972, 0.054854, 0.004484, -0.030744, 0.047713, 0.090266, 0.047261, -0.034557, 0.017731, -0.029514, -0.117406, -0.086435, 0.116911, -0.114410, 0.008619, -0.000973, 0.048218, 0.052068, 0.148006, 0.047014, 0.074703, 0.100182, 0.008993, 0.073679, -0.008724, -0.017037, -0.087312, -0.038034, 0.029226, 0.055546, 0.082377, 0.218688, -0.128610, 0.087869, 0.086591
 -0.014990, 0.029484, -0.028518, -0.018272, 0.002388, 0.045801, -0.024143, -0.063286, -0.006132, -0.042967, 0.018445, 0.003610, -0.035745, -0.033405, 0.023251, -0.100491, -0.484394, -0.028251, 0.085953, -0.060602, -0.056722, 0.037491, 0.092742, 0.005582, -0.006232, -0.015750, -0.055511, 0.103018, -0.009742, 0.009320, 0.012400, 0.102699, 0.021262, 0.049344, 0.013408, -0.000249, 0.018189, 0.079594, 0.125628, -0.020813, 0.059553, 0.050494, 0.033075, -0.117287, -0.028517, -0.051066, 0.052303, 0.062111, 0.204957, 0.036394, 0.077885, -0.030695, 0.073505, -0.080874, -0.027431, 0.045354, -0.099037, 0.026573, 0.035285, 0.017521, 0.061400, -0.014287, -0.101108, 0.058056, -0.102962, 0.141393, -0.016080, 0.064826, 0.028370, -0.040893, 0.140839, 0.070383, 0.137552, -0.026247, 0.082890, 0.080414, -0.067758, -0.047533, 0.039041, 0.004687, 0.034568, 0.047798, -0.304944, -0.040424, 0.049348, 0.011001
 -0.073132, 0.013536, -0.091548, -0.036878, -0.015265, 0.019175, 0.113896, 0.845993, -0.035431, -0.158084, 0.030023, 0.042427, 0.009537, 0.030015, 0.018647, 0.086947, -0.738841, -0.068638, 0.050317, -0.190131, -0.168372, 0.116595, 0.043573, 0.036529, -0.191292, -0.060819, -0.210611, 0.256957, -0.099288, 0.019754, -0.004356, -0.037315, 0.061095, 0.032232, -0.016406, -0.547433, 0.058177, 0.108891, 0.137970, -0.025329, 0.124098, 0.034969, -0.078696, -0.206712, -0.086122, -0.110317, 0.103707, 0.044534, -0.806637, -0.120965, -0.000940, -0.063948, 0.097282, -0.137848, -0.082131, 0.100372, -0.321912, -0.036702, 0.095889, -0.010353, 0.127612, 0.152728, -0.067533, -0.028064, -0.012281, 0.274370, -0.042450, 0.053227, -0.003377, -0.440093, 0.293740, 0.045112, 0.129788, -0.031829, 0.069159, 0.178184, -0.140510, -0.002718, 0.120628, -0.045043, -0.023699, -0.013331, -1.360278, 0.232872, -0.033302, -0.086521
 -0.106734, -0.004423, -0.115658, -0.009085, -0.027068, -0.004705, 0.303191, 1.286593, -0.045538, -0.216860, 0.022471, 0.005621, 0.082189, 0.068676, 0.023580, 0.330500, -0.724866, -0.089000, -0.043707, -0.188070, -0.246680, 0.187318, 0.070160, 0.012296, -0.328641, -0.042539, -0.235798, 0.210334, -0.126398, 0.038955, -0.004720, -0.157312, 0.025810, -0.031865, 0.005285, -0.664680, 0.087510, 0.120409, 0.088011, -0.006803, 0.142006, -0.024591, -0.183564, -0.212610, -0.117070, -0.145263, 0.096523, 0.059117, -0.897516, -0.217016, -0.082219, -0.009555, 0.083106, -0.068578, -0.168768, 0.206296, -0.235568, -0.081369, 0.042582, -0.042650, 0.058785, 0.151374, 0.026599, -0.005183, 0.098573, 0.214524, -0.059357, 0.008302, 0.011357, -0.672703, 0.358792, 0.038084, 0.067992, 0.030885, 0.049553, 0.148574, -0.166877, -0.040134, 0.086194, -0.061763, -0.067033, -0.023416, -2.087580, 0.497789, -0.084093, -0.070149
 -0.076264, -0.001712, -0.051627, 0.061276, -0.007882, 0.004337, 0.427395, 0.891090, -0.007408, -0.148466, 0.006294, -0.037430, 0.127541, 0.081153, 0.046892, 0.440892, -0.449386, -0.050241, -0.088029, -0.035414, -0.200451, 0.193494, 0.220578, -0.021967, -0.289473, 0.044859, -0.062237, 0.004343, -0.026667, 0.062031, 0.023679, -0.125479, -0.077385, -0.080278, 0.068876, -0.211922, 0.084217, 0.114243, 0.023193, 0.042070, 0.114636, -0.074278, -0.198003, -0.114407, -0.083032, -0.098844, 0.038460, 0.104630, 0.060626, -0.095732, -0.088857, 0.099354, 0.045268, 0.095576, -0.182494, 0.285082, 0.167358, -0.041318, -0.081376, -0.027817, -0.092672, -0.067093, 0.146548, 0.142892, 0.167912, 0.022160, -0.048593, -0.016152, 0.075112, -0.501365, 0.280149, 0.064163, 0.011246, 0.128138, 0.059329, 0.010860, -0.102684, -0.112044, -0.040255, -0.011509, -0.037750, 0.040319, -1.770371, 0.579315, -0.056865, 0.067562
 -0.000406, 0.026888, 0.069604, 0.121885, 0.045483, 0.044886, 0.381312, 0.178843, 0.059454, 0.000336, 0.010347, 0.025510, 0.106117, 0.104813, 0.076722, 0.310158, -0.217351, 0.037911, 0.032960, 0.117541, -0.043567, 0.116270, 0.395853, 0.016364, -0.101155, 0.118799, 0.178101, -0.109175, 0.130162, 0.068410, 0.070709, 0.067502, -0.149250, -0.042745, 0.109250, 0.256155, 0.057422, 0.103494, 0.015775, 0.105719, 0.095303, -0.044641, -0.115239, 0.011420, -0.001886, 0.014397, 0.006105, 0.128828, 0.888309, 0.200349, 0.010053, 0.147510, 0.052714, 0.201556, -0.049862, 0.239935, 0.506875, 0.075761, -0.122227, 0.052543, -0.147166, -0.285125, 0.221240, 0.262494, 0.181890, -0.044780, -0.016817, 0.033280, 0.121757, -0.064198, 0.138369, 0.093130, 0.031548, 0.174201, 0.107288, -0.070132, 0.024709, -0.083754, -0.107857, 0.067039, 0.063090, 0.111748, -0.480878, 0.445380, 0.029385, 0.184695
 0.063918, 0.054576, 0.157372, 0.119454, 0.092591, 0.080465, 0.153278, -0.140621, 0.092933, 0.113166, 0.042659, 0.174632, 0.036472, 0.132289, 0.087138, 0.030876, -0.194103, 0.120288, 0.253456, 0.127290, 0.105136, -0.015444, 0.412665, 0.108663, 0.094995, 0.094170, 0.291630, -0.011850, 0.197670, 0.029723, 0.114153, 0.275116, -0.106055, 0.058153, 0.078643, 0.180968, 0.034547, 0.079682, 0.062853, 0.137793, 0.094753, 0.056271, -0.001664, 0.074930, 0.063145, 0.097232, 0.034249, 0.079017, 0.570613, 0.426609, 0.157006, 0.068308, 0.135206, 0.138735, 0.157598, 0.054810, 0.441432, 0.169254, -0.013739, 0.136178, -0.011415, -0.267604, 0.203270, 0.185346, 0.167397, 0.119354, 0.002141, 0.122169, 0.085522, 0.286320, 0.031821, 0.077630, 0.116689, 0.120631, 0.145138, 0.003692, 0.135984, 0.075472, -0.030517, 0.090736, 0.156149, 0.106632, 0.984747, 0.182482, 0.116478, 0.155403
 0.079601, 0.042659, 0.148465, 0.051600, 0.077518, 0.069117, -0.137490, 0.022668, 0.051805, 0.122260, 0.069445, 0.253151, -0.021464, 0.105785, 0.057048, -0.165657, -0.119622, 0.147235, 0.331505, 0.018444, 0.141381, -0.140401, 0.171288, 0.124322, 0.188397, -0.017003, 0.220831, 0.102592, 0.110106, -0.060731, 0.134568, 0.313260, 0.015476, 0.111496, -0.000420, -0.309022, 0.030700, 0.007300, 0.074992, 0.095099, 0.054794, 0.129657, 0.069025, 0.064213, 0.064546, 0.065350, 0.055640, -0.037258, -0.513119, 0.371714, 0.234101, -0.072518, 0.208859, -0.032447, 0.273772, -0.167445, 0.046488, 0.131073, 0.129338, 0.126362, 0.198654, -0.046145, 0.126470, -0.079366, 0.149094, 0.294383, -0.022902, 0.139790, -0.020248, 0.332320, -0.036714, -0.001108, 0.156015, 0.007518, 0.103221, 0.125314, 0.168016, 0.224208, 0.102163, 0.018868, 0.145005, 0.015974, 1.747148, -0.088661, 0.145230, 0.012374
 0.060770, -0.019387, 0.069095, -0.034030, -0.010565, 0.002166, -0.301942, 0.207675, -0.029311, 0.066381, 0.045237, 0.164503, -0.029338, 0.012902, -0.011622, -0.114730, 0.383529, 0.120640, 0.105368, -0.063220, 0.086089, -0.197528, -0.223794, -0.012942, 0.185766, -0.109785, 0.076564, -0.016022, -0.033508, -0.158110, 0.120887, 0.131399, 0.087982, 0.045660, -0.065820, -0.562996, 0.033893, -0.124030, -0.016020, -0.012130, -0.061642, 0.090024, 0.076085, 0.037792, 0.018038, -0.044849, -0.014674, -0.149309, -1.147710, 0.100858, 0.155335, -0.146760, 0.137926, -0.145463, 0.221115, -0.284815, -0.295931, -0.035052, 0.153928, 0.003933, 0.284579, 0.114294, 0.086577, -0.331324, 0.126026, 0.196303, -0.079356, 0.023453, -0.107185, 0.155609, -0.124398, -0.108884, 0.053139, -0.083919, -0.029789, 0.110382, 0.125603, 0.213749, 0.141774, -0.091682, 0.011135, -0.084582, 1.481161, -0.259530, 0.080563, -0.104785
