Left-Cerebellum-Cortex,Left-Thalamus-Proper,Left-Caudate,Left-Putamen,Left-Pallidum,Left-Hippocampus,Left-Amygdala,Left-Accumbens-area,Left-VentralDC,Right-Cerebellum-Cortex,Right-Thalamus-Proper,Right-Caudate,Right-Putamen,Right-Pallidum,Right-Hippocampus,Right-Amygdala,Right-Accumbens-area,Right-VentralDC,ctx-lh-bankssts,ctx-lh-caudalanteriorcingulate,ctx-lh-caudalmiddlefrontal,ctx-lh-cuneus,ctx-lh-entorhinal,ctx-lh-fusiform,ctx-lh-inferiorparietal,ctx-lh-inferiortemporal,ctx-lh-isthmuscingulate,ctx-lh-lateraloccipital,ctx-lh-lateralorbitofrontal,ctx-lh-lingual,ctx-lh-medialorbitofrontal,ctx-lh-middletemporal,ctx-lh-parahippocampal,ctx-lh-paracentral,ctx-lh-parsopercularis,ctx-lh-parsorbitalis,ctx-lh-parstriangularis,ctx-lh-pericalcarine,ctx-lh-postcentral,ctx-lh-posteriorcingulate,ctx-lh-precentral,ctx-lh-precuneus,ctx-lh-rostralanteriorcingulate,ctx-lh-rostralmiddlefrontal,ctx-lh-superiorfrontal,ctx-lh-superiorparietal,ctx-lh-superiortemporal,ctx-lh-supramarginal,ctx-lh-frontalpole,ctx-lh-temporalpole,ctx-lh-transversetemporal,ctx-lh-insula,ctx-rh-bankssts,ctx-rh-caudalanteriorcingulate,ctx-rh-caudalmiddlefrontal,ctx-rh-cuneus,ctx-rh-entorhinal,ctx-rh-fusiform,ctx-rh-inferiorparietal,ctx-rh-inferiortemporal,ctx-rh-isthmuscingulate,ctx-rh-lateraloccipital,ctx-rh-lateralorbitofrontal,ctx-rh-lingual,ctx-rh-medialorbitofrontal,ctx-rh-middletemporal,ctx-rh-parahippocampal,ctx-rh-paracentral,ctx-rh-parsopercularis,ctx-rh-parsorbitalis,ctx-rh-parstriangularis,ctx-rh-pericalcarine,ctx-rh-postcentral,ctx-rh-posteriorcingulate,ctx-rh-precentral,ctx-rh-precuneus,ctx-rh-rostralanteriorcingulate,ctx-rh-rostralmiddlefrontal,ctx-rh-superiorfrontal,ctx-rh-superiorparietal,ctx-rh-superiortemporal,ctx-rh-supramarginal,ctx-rh-frontalpole,ctx-rh-temporalpole,ctx-rh-transversetemporal,ctx-rh-insula
0.569354288359775,0.8832267668413989,0.8670792231797358,0.5522135287839834,0.6036488844326683,0.7391298901059841,0.5914740963710409,1.091113954311384,0.2921499800116702,0.7186150051007075,0.7109621042285401,0.7618312247850326,0.5380895690929488,0.7983100912972684,0.677558545078712,0.828229223228317,0.8629230750562564,0.526610896219585,0.780715648847937,0.9093631258011516,0.7917676358030907,0.9064058235694402,0.5434396831355367,0.6124652307740923,0.6458463310417831,0.6347842520446184,0.5496949464374031,0.5739676223465552,0.7565253007480219,0.9559123519644355,0.7231871787652249,0.7014920065646841,0.6270620363279391,0.5959430605857049,0.8465564360394012,0.537778601796199,0.9245318724677877,0.9448129109236146,0.6121841130831237,0.8275146972870812,0.6290416037641523,0.6978372602300954,0.9571357359104914,0.7178877948023307,0.5587753522125921,0.8515790975089487,0.733402322638445,0.9146340433669062,0.4599616479264118,0.6298226494129707,0.8006585370784053,0.7179208774752526,0.9798786399988434,0.9800945370366692,0.7074433451573854,0.8023093111623224,0.8249737095029047,0.7194261062439231,0.5675293790630828,0.5392577153762588,0.7216920630926715,0.7266041428675729,0.6187359955781475,0.9234358255116356,0.7734653960510808,0.7368942842211507,0.6089642583734007,0.4142654112161191,0.8871260942379338,0.9836259911218582,0.6194951276963614,1.0003148824279673,0.6965177557395587,0.719804350310941,0.6153371513675931,0.7321303352424244,0.8694728088289391,0.7088194219109784,0.7854979705253143,0.7745736782140128,0.7810352469443091,0.6699213345594827,0.4301666614783811,0.8475343028882654,0.824957107000866,0.5771804366264124
0.7898041220294522,0.9097731470236592,0.48369110385846575,0.687878633011621,0.9016166453020379,0.7568593701626293,0.5426388276224527,0.6678664501986691,0.7503433430128775,0.7170970832887218,1.004437193290626,0.6191293210786327,0.6105523338676062,0.7711903059593047,0.8006601283426968,0.8268701945766807,0.6921296620861761,0.7297667600828736,0.5682418044387982,0.6490059132897362,0.6262531226792885,0.8236395265159019,0.6638161588102731,0.8078115522848681,0.6557537501334695,0.6412810358256846,0.6122510946986212,0.7255540049215832,1.0106214095286186,0.7650960258305314,0.9896553194184703,0.5102826311190484,0.5751768050350048,0.8120481404576718,0.5581856561345377,1.0263019292713054,0.5039515248262434,0.9783734031027213,0.9276961122612801,0.6758406490999209,0.7788926051531575,0.7297398420864301,0.6985233731927762,0.7024964283293464,0.6695341159533456,0.9152799188819983,0.6099314569549495,0.7306019421892888,0.8835749637569145,0.7267816073953499,0.6631888663649407,0.6778907116736995,0.5663923374505787,0.5815899881820603,0.7853030001168836,0.879527361841572,0.605130798837067,0.7310641133199755,0.6758588796250943,0.7191309969886673,0.7009403310047216,0.766403610083769,0.6763694340234956,0.8483919467741399,1.0155800135851736,0.6492520867446128,0.803296662609885,0.7836473348267257,0.6612752528778966,0.6710642807816288,0.5756416642101786,0.9445309308635985,1.0248154707288184,0.6818520803866527,0.9651126274731512,0.8057883466618966,0.806842878251141,0.7758749521910315,0.5524167446378826,0.9081216156955811,0.646678427778144,0.650423573193578,0.8318845923970083,0.648085629125422,0.528041797111285,0.7913230998698813
0.6716161343827616,0.6910226316107774,0.6769842287970388,0.8092197140701475,0.638953883772042,0.6892442544444509,0.6369450397086595,0.5895759972230822,0.48455787262443384,0.5801969858194118,0.7056355928427039,0.7276610440289952,0.8670905559476121,0.5858565765951282,0.6249578718929476,0.7219203642196688,0.5585762547787969,0.5293198942798032,0.8308778422242169,0.7086296536079494,0.7644246911900856,0.7305407727859502,0.5698277915710062,0.9476742163020621,0.7365233980978073,0.6830884909353959,0.7613166603082572,0.8159067847217425,0.7078846284346946,0.6378381128297348,0.7374672649375446,0.8493804709850303,0.9493901398834423,1.1400862255183497,0.6170389561908519,0.6634569494746091,0.5418650327411324,0.6103282044025876,0.8302644420130503,0.7759589360004869,0.540294990531201,0.6250353596845402,0.6209722039562002,0.8898333891760644,0.8304253380292427,0.973410805960486,0.59834244933137,0.587051308793424,0.9757047501353561,0.8755112137486059,0.6126531871074842,0.7181543744535833,0.700471198393175,0.7421660933501911,0.6197039907577249,0.4927159255144708,0.885516456000371,0.8900585064591917,0.6963397804685386,0.753051128743208,0.7515849759049739,0.8358848950422094,0.5198319606596603,0.6088624484351827,0.5850047632613662,0.7925268705200731,0.8459671633228085,1.0540458440286011,0.6625214277783792,0.6287782215585377,0.5795942193476535,0.5503430584308723,0.7868073292460612,0.8293030225449233,0.7903638256183954,0.8346528577457784,0.7113227357278731,0.7900952796493373,0.7622281809225745,0.9130116095830423,0.5245426919127436,0.6175057832832065,0.7988779639486908,0.7477475420998057,0.6281028032489029,0.7726276233174618
0.7680711542352306,0.9703003713218046,0.5373931346839715,0.6242961511069035,0.5784822606389304,0.9721915187252244,0.8451960001896702,0.6169117634723532,0.801773849632101,0.9968645465333573,0.8145117248766434,0.48371651092239965,0.6983254817059839,0.4393693340944726,0.8074948693661573,0.5653253263816368,0.9001758446118273,0.8034556719201927,0.8516758045609898,0.6655945053556485,0.7045273425707239,0.6904280188745797,0.8503116587773194,0.62384531051531,0.6846291707834694,0.9929929100069068,0.8392711494411221,0.7703633915485877,0.7162020063792117,0.8071693642490398,0.8309562922746143,0.753293426212598,0.9718186152354674,0.7804486949859855,0.6787587918466703,0.8264493856242062,0.7126269371666742,0.5764942905323216,0.5920948432776548,0.8489080985754792,0.6851103675416242,1.1680034041516631,0.9010632539831438,0.9521692915587964,0.8399050709712491,1.0896645132230482,0.7097385443584309,0.6471134846675832,0.9079263334710842,0.8484535254017604,0.5881040774762879,0.6334258509297962,0.5389076736309782,0.7217809433641471,0.8373112548076577,0.641152071263324,0.6478764447560577,0.6610998750130868,0.7553404696344646,0.8825311857426654,0.7538395416620792,0.5322289731980809,0.8978718958742401,0.9390336030236195,0.7346681463351981,0.7899310844168086,0.9655878400248074,0.6066014866061091,0.6775047618825857,0.7890307269120214,0.7826401859271367,0.8558780092853122,0.5713942716329562,0.6856909265807524,0.6627940314125862,0.9535382020566379,1.0182091584415418,0.7239968814108697,0.8641048318475213,0.6335505652642672,0.5423129488976712,0.7102615572576835,0.7574960476757052,0.9239324937632404,0.5242806015595725,0.566276582389239
0.6718891384492174,0.8578279380045112,0.4325268096173642,0.5996769363233535,0.6102466810492234,0.6369466103283641,0.6534606745670791,0.8043889825215412,0.6588593450084687,0.7614325377142603,0.8581595692253515,0.5477700761540203,0.5125209503078322,0.6627179231220375,0.7126273569686666,0.5809763106811504,0.6547498143476177,0.7249162284431695,0.7057916827575812,0.5662311705760739,0.7060607514173128,0.608081618817941,0.6950806456994448,0.9827465401908105,0.7297386913435997,0.7344580881471523,0.5623276395508017,0.8289616982851862,0.7341704396114166,0.7634319742917122,0.8733830059425985,0.8353179198250396,0.6445669534232396,0.7264618760009239,0.46440912833747516,0.6020691925251993,0.5842389115577591,0.8087044639000317,0.7467234058690089,0.5079502438833909,0.6314373585599969,0.5722195331803043,0.6626208916603549,0.7412267629925445,0.627209754495924,0.6955306746172107,0.6758290555029812,0.8679968721995185,0.6800038746166087,0.5180441591613739,0.6995010586287524,0.49374880194053483,0.9256086125266889,0.6126115881420996,0.6841659531666973,0.9149036202381903,0.627368214679371,0.9100400771694045,0.5408357110408287,0.7356459850126221,0.5281465111854209,0.8834475223292637,0.7528562291948439,0.965310423948598,0.7192339104161708,0.7864965097508,0.5273341053646299,0.7102735587927743,0.834043352509757,0.7573937089636066,0.7558995723656625,0.9145674415270331,0.6302179738527942,0.5060274293271727,0.5857616114735344,0.8969697082918332,0.6723166881579957,0.9182021355896799,0.8250527775653793,0.7875101333477075,0.8495811242578379,0.6346675731529028,0.6370463876325437,0.8511749206518966,0.5097869982527016,0.45108652968683116
0.5811480251829991,0.7453878479627802,0.8116538625044422,0.5191278052108718,0.6120863274128643,0.969025501861509,0.7205486569813778,0.7812569824992143,0.7585857777598977,0.7650029674004449,0.824890674615754,0.5968386022789981,0.5900282746309577,0.6432806462795518,1.1431518740239237,0.913943003654416,0.9127609206122892,0.6763252604972195,1.1001164447434828,0.7316877458922469,0.8583585362780211,0.8144513962547906,0.980611937189961,0.6855602184475915,0.7833727834418522,0.8015676763877554,0.5907492590415223,0.8414022269428449,0.7370580994622492,0.857434165328105,0.8250254956766936,1.0505871598071725,0.6604663181383124,0.7083818523126524,0.9522316732726961,1.0060344728931156,0.6631896791396192,0.8800337030662695,0.5806391020163562,0.7773892020106702,0.5654232215509187,0.7319572678610726,0.7611373768343923,0.6667683680286911,1.04239251073342,0.9353607685247914,1.0711462556797136,0.7472940451184577,0.8899792777027199,1.0605316891308096,0.7351183269974652,0.7508511222497906,0.8799355241631474,0.6603353061610523,0.5891766691940474,0.7961797757907156,0.5312545215955802,0.7589023094195411,0.5901471179917235,0.8490040111184974,0.5934761517413736,0.9912649293385355,0.7606742204478482,0.9146106446842169,0.6758531648553227,0.7473381389441319,0.6824465286312242,0.823308849464159,0.8803726149804006,0.6315315257565565,0.7429132549343799,0.9697616862011753,0.7436261806082638,0.8983956109288109,0.7890841187058508,0.6507825479441304,0.7893532992115099,0.6514477425891123,0.751248214628167,0.9166839754459428,0.9290366903515033,0.874391124090135,0.8036240018316507,0.7121775228912536,0.769246177352762,0.8845280005613971
0.6612866136900615,0.6545213259108257,0.6333228713192287,0.6310519182147601,0.8232783308331815,0.7406265413354074,0.6491991949257183,0.8535432711150245,0.7443490436846357,0.7172467403356793,0.6138220279122942,0.5194599094852547,0.6047374703934737,0.8363114038479375,0.6027046175124093,0.7109087720172929,0.8148387913371083,0.6671826984480833,0.5925536143105414,0.5649541032101287,0.651549617011516,0.5863691209351006,0.8158947312659368,0.6556095873412301,0.4240788212622083,0.8856925585554937,0.43264219593431713,0.7093493040463402,0.9860842528582617,0.4152941923494737,0.788518046367492,0.6200352993705767,0.5666233437781955,0.772549734769397,0.8732929026371503,0.789058780392556,0.746664136678052,0.5203271705965145,0.5983805740535445,0.5312554002774322,0.8159220103426786,0.5858965838996115,0.6549849350090144,0.6732712004212107,0.5501336804420152,0.7019182834866161,0.7126993977720025,0.7264045594691307,0.5039784027058596,0.8636197914826816,0.75637056544078,0.8242475972978259,0.7831416448591974,0.5154043996021684,0.8577739091409496,0.45398970642961245,0.7340255357981184,0.8145646057011142,0.5980306574488059,0.7237448359299072,0.5672120078022409,0.8213371706401793,0.9159696086344118,0.6240559510747847,0.6277675599705532,0.6699000781218847,0.541541022827374,0.8218182285608303,0.7068368541286371,0.8236837284723706,0.804391982971976,0.6283522574933448,0.5669166034073477,0.4748066982746701,0.6805012666947238,0.6329466333321394,0.6461051839063093,0.8741625682408287,0.6143676793088843,1.0266758974049766,0.8442233518944166,0.6447507436105617,0.8600436700048015,0.7560257984338875,0.7472287905619992,0.826106910817046
0.5951757236107277,0.7825850624460987,0.7189208451100648,0.65346564958528,0.4466967500412638,0.6841682282934873,0.6465432725171955,0.4179932131000221,0.5363515381513665,0.7054647676904293,0.889900620366912,0.5071843359032034,0.6719182151796771,0.5766731069972192,0.6496772676470863,0.652816318545591,0.6003566825090637,0.47692016141018473,0.7487396983442415,0.7725069710807966,0.4091659283412548,0.8055230679057492,0.6625430411868095,0.6917915420882437,0.6945627241569172,0.6847169933161595,0.4692852092371197,0.4820618377170284,0.7619281736248223,0.47327079929694293,0.688029374079012,0.6975949181765613,0.6157548122622993,0.793635514986119,0.8331338299043308,1.09527911698762,0.9362165232307604,0.6632484295453218,0.9759807115539032,0.5997768297107465,0.8002894674649288,0.5348200244901161,0.8135430201402528,0.9558079425335186,0.6657060592226149,0.7444122604594826,0.7914472768677363,0.6399567580329094,0.7592980780619827,0.6575071990991477,0.6863097509989584,0.9143820991857045,0.6806615182768739,0.8341836247576359,0.7101418342096893,0.7378562077791726,0.6794303440252338,0.7165899307800624,0.8823653274972066,0.6681848924227777,0.5404485818913897,0.6413513827865324,0.7183498206998056,0.4875550755198892,0.8203532046016153,0.6861358474060621,0.6075304998291226,0.9512942584129449,0.8274389959909961,1.1165816723519024,0.7939472162916806,0.7434810454166964,0.9760236553629779,0.7176444156251657,0.8611157857163328,0.764682449834294,0.6623344615364815,0.825966977716175,0.6223885220489975,0.8251791970886538,0.8836291476103548,0.6552753451747644,0.7873747300510578,0.7645980076190402,0.637349734266769,0.913127357460378
0.7479146497679868,0.9062824177236548,0.6768799589377851,0.7438954488495949,0.6684906932160306,0.7724753768238548,0.717171204976142,0.6381662347221375,1.0748926899809792,0.9360518255178655,0.7659393814416232,0.6302607544424816,0.7049219760066776,0.7667581539935633,0.8035638652626742,0.7794639078921775,0.9717109850495574,0.8495802881881646,0.846830967476083,0.8163397756185895,0.7895137790387681,0.4991805552689123,0.6346225806140215,0.6191273066347366,0.9246620980616465,0.8407682932433066,1.0110603936269944,0.7903115368809213,0.8621800588950698,0.6880676522130402,1.1529478096428378,0.7308385279121743,1.0620326067681316,0.6561609766265297,0.881440541297439,0.9217710902655906,0.8704549901935316,0.8320102066817293,0.7216791101577706,0.7927058572182147,0.5707860603209785,1.0421741767579649,0.8299753798727191,0.8266846440733598,0.7485591031179677,0.8317286480920673,0.7925342830670133,0.6849317895774208,0.8304764164222728,0.8941306492107098,0.7695867453638787,0.7641053895719291,0.9356520835701184,0.7907202868330387,0.6421040987423342,0.7071695364408856,0.5763731072079165,0.7318155781910188,0.9883118828956318,0.7766283953283938,0.9503856441459251,0.8663820820387711,1.117187950351161,0.6571982571782609,1.1496480383204872,0.7538576792967949,0.8331492092515699,0.5268031615231075,0.7762711703197429,0.8098256546890643,0.6808643906297422,0.9057267950097941,0.7038872010748118,0.9291271324040316,0.6577005921032438,1.0026270443028495,0.7413192971949565,0.7986832089314588,0.6277679292057139,0.6783332757214738,0.6788482521985253,0.6813100539062636,0.9707361323092351,1.2189392132414685,0.8571531483706368,0.8040141581392523
0.6694276741131239,0.6588156668934225,0.6650960839542096,0.4738684710486615,0.49816844233212715,0.8590032229355691,0.6457716501168961,0.8390121252061177,0.7683855884330788,0.7661712898617995,0.6464253955186641,0.6845828543023654,0.4486341269759903,0.8182381948491798,0.8350074508184465,0.9669756152762444,0.6534378726221756,0.6217277919491325,1.001552422199021,0.797350873892458,0.6673515721728501,0.6941799376447638,0.9119527411325022,0.8344248013375747,0.9614720381635462,0.8822456625351531,0.8676313406404658,0.8487843222671402,1.1115079637007776,0.5919400133316365,0.8344135739136987,0.6871137308871857,0.7703792597210656,0.8956614465687972,0.8550366986506585,0.9200698630606396,1.055593754453753,0.7213003002547261,0.8807077011979815,1.0446139414996938,0.9563559328323539,1.011826165020427,0.9657290483826907,1.0047764448790715,0.8620450664748049,0.9326806014458787,1.0078208376329456,0.5401104363224616,0.6881069206274006,1.048864719144638,0.8275253634861508,0.7853840196948196,1.0158549512043864,0.8105573389561493,0.5473280854591595,0.7918380589157108,0.896364207154484,0.7619312947278286,0.9367540348850889,0.8289585069572368,0.9432590083815334,0.9713620648552046,0.8860011414064269,0.6158312813037443,0.9469448670449139,0.741841090413592,0.7277868351267478,0.8620250982587656,1.0187385105691524,0.9598335154197916,0.9515040492993061,0.720638923862101,0.980630773178736,0.9781971559082798,1.0121429156744917,1.0741409399177158,1.0257928495726398,0.7750727690001739,0.9570060864035982,0.9964040319482388,1.0248883378115692,0.7437448556915639,0.8220916959085397,0.8824880074646199,0.9105617627963322,0.8291370839312243
