 -0.000541, -0.055998, 0.007488, 0.039567, -0.086793, -0.043364, -0.124177, 0.015964, -0.064706, -0.005203, -0.062829, 0.022996, 0.059467, 0.070258, -0.036318, -0.074223, 0.055155, -0.081991, -0.073002, 0.050182, -0.064236, -0.154420, -0.049942, -0.016823, -0.078322, -0.042667, -0.238316, -0.041668, 0.029757, -0.019929, -0.146014, -0.090515, -0.031334, 0.052062, 0.011369, 0.066863, 0.060849, 0.140308, -0.024245, -0.083771, 0.039809, -0.148090, -0.035362, -0.038921, 0.005544, -0.044446, -0.025160, 0.033686, -0.018931, -0.143410, 0.098398, 0.002612, 0.061578, -0.014043, 0.004619, -0.239025, -0.058070, -0.003697, -0.010911, -0.025894, -0.208587, -0.000778, -0.032428, -0.034158, -0.009353, -0.025122, -0.064199, 0.019999, 0.041800, -0.031652, 0.032096, -0.003532, -0.050320, -0.043245, 0.004322, -0.012578, -0.040637, -0.010031, 0.019742, -0.014161, -0.007884, 0.006277, -0.201702, 0.114524, 0.047763, -0.031809
 -0.013913, -0.042019, -0.093501, -0.044493, -0.007632, -0.001212, 0.002448, -0.027522, -0.022082, -0.033563, -0.029015, -0.046826, -0.040592, 0.133780, -0.003518, 0.029646, 0.013031, -0.002590, -0.104504, -0.057959, -0.079987, 0.086127, 0.067847, 0.074177, -0.092916, -0.003038, -0.080066, 0.012726, -0.029927, 0.143881, -0.075035, -0.083892, 0.004301, 0.025637, -0.023703, -0.044764, -0.056223, 0.162799, -0.008872, -0.033366, -0.033303, -0.011100, -0.023749, -0.042967, -0.042441, 0.009779, -0.014620, -0.046537, -0.132596, 0.174521, 0.031315, 0.029272, -0.068923, -0.016035, -0.050790, 0.095044, 0.015611, 0.013470, -0.075992, -0.028940, -0.066509, -0.065340, -0.071137, 0.146845, -0.050502, -0.066704, -0.014771, 0.024080, -0.034985, -0.043499, -0.024863, 0.079167, -0.012344, 0.000292, -0.007961, 0.016037, -0.041412, -0.033276, -0.046405, 0.057945, 0.016675, -0.022973, -0.149672, 0.225726, 0.000948, 0.003119
 -0.022055, -0.034952, -0.149492, -0.094564, 0.044006, 0.019194, 0.077367, -0.083617, 0.003751, -0.047217, -0.011437, -0.080113, -0.100098, 0.171102, 0.019308, 0.098878, 0.015874, 0.039483, -0.121755, -0.113325, -0.081121, 0.213363, 0.143952, 0.129411, -0.099354, 0.007581, -0.016455, 0.046559, -0.080058, 0.227893, -0.058246, -0.069335, 0.020165, 0.021211, -0.047878, -0.114840, -0.140759, 0.141339, -0.012226, 0.005208, -0.073281, 0.064900, -0.027639, -0.047554, -0.052995, 0.053337, 0.001828, -0.081498, -0.174810, 0.335939, -0.030765, 0.036153, -0.150904, -0.002489, -0.070672, 0.281841, 0.099979, 0.028140, -0.106357, -0.026960, 0.000617, -0.100845, -0.093492, 0.251964, -0.080121, -0.088622, -0.008414, 0.036735, -0.067925, -0.049159, -0.054979, 0.100084, -0.003974, 0.033194, -0.012321, 0.021796, -0.041693, -0.039683, -0.064060, 0.102640, 0.026528, -0.027982, -0.078332, 0.294967, -0.051236, 0.013846
 -0.010480, -0.051232, -0.055858, -0.028269, -0.007643, -0.024000, -0.029888, -0.092898, -0.031853, -0.018586, -0.043996, 0.001593, -0.017127, 0.120986, -0.001853, 0.030574, 0.117893, -0.038987, -0.079443, -0.025913, -0.037219, 0.012314, 0.063845, 0.060946, -0.074486, -0.044529, -0.192760, 0.006160, -0.051398, 0.085698, -0.155543, -0.047179, -0.011921, 0.057533, -0.008200, -0.014962, -0.047744, 0.080079, -0.040419, -0.021121, 0.002089, -0.044424, -0.054880, -0.038942, 0.029937, 0.041748, 0.022172, 0.007518, -0.015740, 0.032390, -0.011194, -0.001974, -0.051247, 0.027838, 0.010481, 0.009778, 0.107981, 0.033162, -0.032397, -0.017528, -0.143057, -0.036752, -0.052316, 0.112539, -0.047637, -0.043965, -0.079690, 0.049851, 0.021548, -0.024002, 0.006112, -0.008506, -0.050775, 0.006612, 0.006855, -0.014472, -0.030273, 0.000941, 0.036614, 0.056255, -0.002786, 0.012094, -0.043767, 0.211806, -0.065411, -0.033037
 0.011217, -0.081139, 0.107892, 0.089482, -0.105943, -0.091652, -0.230213, -0.021116, -0.095170, 0.023181, -0.098463, 0.139168, 0.135369, 0.035298, -0.050785, -0.109582, 0.246765, -0.171215, 0.001422, 0.087264, 0.039761, -0.274937, -0.096791, -0.062244, -0.026919, -0.098229, -0.418849, -0.069803, 0.050833, -0.109928, -0.256931, -0.030985, -0.042034, 0.085861, 0.091274, 0.202137, 0.197955, 0.103594, -0.050210, -0.096466, 0.140683, -0.208724, -0.073598, -0.005321, 0.143444, -0.002511, 0.043229, 0.135184, 0.232938, -0.449086, 0.090339, -0.048447, 0.146737, 0.038916, 0.139705, -0.426465, -0.000069, 0.047859, 0.087850, -0.012673, -0.348325, 0.083302, 0.033816, -0.114748, 0.039276, 0.041428, -0.122545, 0.042959, 0.154373, 0.038768, 0.119461, -0.112149, -0.089796, -0.068967, 0.035981, -0.034154, 0.004994, 0.063379, 0.169290, -0.027787, -0.046996, 0.042076, -0.096687, 0.047889, -0.034095, -0.091959
 0.017017, -0.094911, 0.158506, 0.117945, -0.123445, -0.108550, -0.306905, 0.060965, -0.099579, 0.023137, -0.115505, 0.183563, 0.184894, 0.018180, -0.077989, -0.158664, 0.257114, -0.203373, 0.018596, 0.058372, 0.084246, -0.244007, -0.165569, -0.094434, -0.004704, -0.071193, -0.391597, -0.092983, 0.141334, -0.069136, -0.220050, -0.051637, 0.001142, 0.056407, 0.159472, 0.343279, 0.393521, 0.307716, -0.011798, -0.152827, 0.196648, -0.197709, -0.053344, 0.036238, 0.156926, -0.043148, 0.048736, 0.148075, 0.320459, -0.577208, 0.182871, -0.048148, 0.235311, -0.012130, 0.190577, -0.485779, -0.160022, 0.087451, 0.128562, -0.027580, -0.341513, 0.145796, 0.091355, -0.130103, 0.115447, 0.098217, -0.008006, 0.012485, 0.176684, 0.109730, 0.178213, -0.033496, -0.064778, -0.130816, 0.038181, 0.033709, 0.051429, 0.081203, 0.178478, -0.061193, -0.064566, 0.002651, -0.238958, -0.027146, 0.015161, -0.090441
 -0.004778, -0.069688, 0.018800, 0.004389, -0.009993, -0.053287, -0.155128, -0.007714, -0.001968, -0.032547, -0.068456, 0.052903, 0.054960, 0.090370, -0.054479, -0.044660, 0.081822, -0.068506, -0.119151, -0.094464, 0.029787, 0.142435, -0.074871, 0.010747, -0.051283, 0.027207, -0.079407, -0.027334, 0.131582, 0.243389, -0.060578, -0.127611, 0.113261, 0.000502, 0.085833, 0.268526, 0.338963, 0.595430, 0.035927, -0.137190, 0.084079, 0.024244, -0.010464, 0.042253, 0.016224, -0.090130, 0.018457, 0.015826, 0.138294, -0.245434, 0.169139, 0.004205, 0.119621, -0.115623, 0.099818, -0.067460, -0.234630, 0.127971, 0.045432, -0.058088, -0.048420, 0.093008, 0.062267, 0.140485, 0.120408, 0.093032, 0.239780, -0.008154, 0.041721, 0.140070, 0.122231, 0.211026, -0.018983, -0.119880, -0.007066, 0.177035, 0.070179, 0.015701, 0.024867, -0.042234, -0.047841, -0.076228, -0.398340, 0.071012, 0.053870, -0.017851
 -0.032182, -0.009921, -0.193601, -0.160575, 0.150531, 0.021418, 0.114261, -0.318892, 0.134954, -0.095722, 0.018101, -0.175070, -0.152193, 0.146773, -0.000361, 0.132420, -0.186893, 0.130195, -0.358543, -0.178875, -0.111544, 0.481432, 0.080965, 0.145741, -0.142193, 0.096881, 0.235670, 0.073760, 0.018848, 0.542686, 0.070586, -0.219281, 0.203915, 0.006804, -0.132037, 0.026633, 0.041752, 0.732506, 0.030576, -0.052973, -0.123942, 0.243166, 0.010645, -0.008960, -0.182310, -0.165875, -0.037647, -0.125800, -0.146923, 0.113810, 0.057677, 0.062376, -0.085548, -0.192081, -0.059890, 0.366501, -0.138889, 0.120011, -0.065604, -0.074336, 0.320676, -0.017087, -0.038099, 0.452941, 0.060725, 0.061391, 0.440028, 0.023748, -0.131787, 0.106647, 0.000734, 0.416239, -0.032613, -0.028134, -0.069720, 0.301298, 0.038541, -0.091149, -0.158334, -0.040604, -0.023250, -0.096103, -0.457739, 0.280881, 0.081071, 0.064916
 -0.029683, 0.055742, -0.299926, -0.252667, 0.233859, 0.057634, 0.305653, -0.737095, 0.194064, -0.107385, 0.102429, -0.336735, -0.274441, 0.066496, 0.039652, 0.211762, -0.382484, 0.223739, -0.494273, -0.079742, -0.236214, 0.404156, 0.175151, 0.172419, -0.183229, 0.066121, 0.303643, 0.131616, -0.105924, 0.538772, 0.087853, -0.234370, 0.194182, 0.108876, -0.344865, -0.207820, -0.272698, 0.575007, -0.022843, 0.055540, -0.262432, 0.248428, -0.002618, -0.078966, -0.279311, -0.230719, -0.068944, -0.136035, -0.267995, 0.100186, -0.030651, 0.089426, -0.200005, -0.157545, -0.154468, 0.372763, 0.050408, 0.041424, -0.073977, -0.045247, 0.509828, -0.080630, -0.134843, 0.523656, 0.003487, 0.056472, 0.436954, 0.105476, -0.192617, 0.034074, -0.085414, 0.425222, -0.086597, 0.098579, -0.087979, 0.325588, -0.012300, -0.145841, -0.209581, -0.073790, -0.006753, -0.011237, -0.334492, 0.484387, 0.114440, 0.101224
 0.008263, 0.094272, -0.249977, -0.241896, 0.200956, 0.055030, 0.324443, -0.950660, 0.124614, -0.060267, 0.154447, -0.338978, -0.258195, -0.147509, 0.040034, 0.132103, -0.425839, 0.151100, -0.355378, 0.085804, -0.240517, -0.012946, 0.171679, 0.063099, -0.099474, -0.023199, 0.178602, 0.118818, -0.147887, 0.229871, 0.065399, -0.113765, 0.105289, 0.224795, -0.378643, -0.312753, -0.376649, 0.192271, -0.050747, 0.139304, -0.237549, 0.069333, -0.015039, -0.102230, -0.211279, -0.199691, -0.037923, -0.032809, -0.143470, -0.158810, -0.002652, 0.090817, -0.174989, -0.017953, -0.125096, 0.039086, 0.137165, -0.075810, 0.038452, 0.026909, 0.464056, -0.061868, -0.162763, 0.310200, 0.002425, 0.077113, 0.247290, 0.171138, -0.118416, -0.037060, -0.091488, 0.278022, -0.066485, 0.190253, -0.035196, 0.250132, -0.024302, -0.095365, -0.112039, -0.066145, 0.011617, 0.104872, -0.051610, 0.591724, 0.150285, 0.094040
